,sample_id,iteration,seed,final_A,population_size,rewiring_probability,replicator_selection,interactor_selection,neutral_change,selection_pressure,n
5071,40,1,248314725238516309143965760797683124397,0.2000244947948561,8165,0.0,False,True,False,0.7000000000000001,0.2
5072,40,2,43204874820297197791893892445997411668,0.2000734843845682,8165,0.0,False,True,False,0.7000000000000001,0.2
5073,41,0,310592865605386624094703475340608756890,0.1999044091289281,8369,0.0,False,True,False,0.7000000000000001,0.2
5074,41,1,58980642495159652969751049038420676064,0.1998566136933922,8369,0.0,False,True,False,0.7000000000000001,0.2
5075,41,2,94614058281216051886314271750391800524,0.1999283068466961,8369,0.0,False,True,False,0.7000000000000001,0.2
5076,42,0,67689158683100964107865952968512841569,0.199930012830981,8573,0.0,False,True,False,0.7000000000000001,0.2
5077,42,1,178550670356607350982954364387128697115,0.199930012830981,8573,0.0,False,True,False,0.7000000000000001,0.2
5078,42,2,70096389227417977493982119370347649242,0.199930012830981,8573,0.0,False,True,False,0.7000000000000001,0.2
5079,43,0,282749878813966054671479582575253078927,0.1997721317078728,8777,0.0,False,True,False,0.7000000000000001,0.2
5080,43,1,220014230821001622227814750783385893070,0.1999544263415745,8777,0.0,False,True,False,0.7000000000000001,0.2
5081,43,2,227584599105104556124658922014276640715,0.1999430329269682,8777,0.0,False,True,False,0.7000000000000001,0.2
5082,44,0,334166428449392496864586742537639920344,0.1999777307649482,8981,0.0,False,True,False,0.7000000000000001,0.2
5083,44,1,248195026860330655040446016821313949580,0.1999777307649482,8981,0.0,False,True,False,0.7000000000000001,0.2
5084,44,2,164175270780224053946257350923285590472,0.2000111346175258,8981,0.0,False,True,False,0.7000000000000001,0.2
5085,45,0,34011835006979424168023757387176277121,0.1999782253674469,9185,0.0,False,True,False,0.7000000000000001,0.2
5086,45,1,316762004646354312389885377870492261023,0.1999564507348938,9185,0.0,False,True,False,0.7000000000000001,0.2
5087,45,2,257075602330461471219240008390684165259,0.1999346761023407,9185,0.0,False,True,False,0.7000000000000001,0.2
5088,46,0,125203816947104112319532951622079799110,0.1999147939077644,9389,0.0,False,True,False,0.7000000000000001,0.2
5089,46,1,188772119577784919532456202272611363275,0.1999147939077644,9389,0.0,False,True,False,0.7000000000000001,0.2
5090,46,2,66982565912409178051301558336994331235,0.1999893492384705,9389,0.0,False,True,False,0.7000000000000001,0.2
5091,47,0,249330500881971789346019764049280479292,0.1999374543938288,9593,0.0,False,True,False,0.7000000000000001,0.2
5092,47,1,58087930681785617165551891042231690904,0.1999999999999999,9593,0.0,False,True,False,0.7000000000000001,0.2
5093,47,2,101338517777736592639062797994123242727,0.1997915146460961,9593,0.0,False,True,False,0.7000000000000001,0.2
5094,48,0,113918194421686819149423979934482276218,0.1999897927937123,9797,0.0,False,True,False,0.7000000000000001,0.2
5095,48,1,98768269939765651777752055262685056370,0.1999999999999999,9797,0.0,False,True,False,0.7000000000000001,0.2
5096,48,2,296227812550303394820023695665608413140,0.1999591711748494,9797,0.0,False,True,False,0.7000000000000001,0.2
5097,49,0,162330908615362612151978628044381977942,0.19993,10000,0.0,False,True,False,0.7000000000000001,0.2
5098,49,1,311656825095064704432779980911388476323,0.19997,10000,0.0,False,True,False,0.7000000000000001,0.2
5099,49,2,294471642284566241721425756822976168398,0.20002,10000,0.0,False,True,False,0.7000000000000001,0.2
5100,0,0,130790081304472754176166846889147462798,0.1,10,0.0,False,True,False,0.8,0.1
5101,0,1,80120722034494708302769868196439220722,0.1,10,0.0,False,True,False,0.8,0.1
5102,0,2,210005714637920229798822068118247859726,0.0,10,0.0,False,True,False,0.8,0.1
5103,1,0,60134635497143150602406845989891544312,0.1018779342723004,213,0.0,False,True,False,0.8,0.1
5104,1,1,152841822139249864444113435169924182472,0.0938967136150234,213,0.0,False,True,False,0.8,0.1
5105,1,2,88351489481960436084665049456611636752,0.1009389671361502,213,0.0,False,True,False,0.8,0.1
5106,2,0,135032642268745233582110282227199023270,0.1019184652278177,417,0.0,False,True,False,0.8,0.1
5107,2,1,311773111663639816039210461276286880675,0.0983213429256594,417,0.0,False,True,False,0.8,0.1
5108,2,2,111386473882563830298715678905937747668,0.0997601918465227,417,0.0,False,True,False,0.8,0.1
5109,3,0,162116910636344853486437529331138456894,0.0998389694041868,621,0.0,False,True,False,0.8,0.1
5110,3,1,30560683304739807226524357926220877163,0.0998389694041868,621,0.0,False,True,False,0.8,0.1
5111,3,2,65036064805661789603663042768107189769,0.0998389694041868,621,0.0,False,True,False,0.8,0.1
5112,4,0,335131176539513797531810721675303744357,0.0981818181818181,825,0.0,False,True,False,0.8,0.1
5113,4,1,161220387119632439130725891153721756108,0.0996363636363636,825,0.0,False,True,False,0.8,0.1
5114,4,2,170806381045123871597896628308823609940,0.0984242424242424,825,0.0,False,True,False,0.8,0.1
5115,5,0,34214841771993170695072222120554018197,0.0991253644314868,1029,0.0,False,True,False,0.8,0.1
5116,5,1,87825495189570946439147432105595128933,0.0991253644314868,1029,0.0,False,True,False,0.8,0.1
5117,5,2,210487579581775944733534893807491658178,0.0981535471331389,1029,0.0,False,True,False,0.8,0.1
5118,6,0,300291396491085881929426051628578652528,0.0997566909975669,1233,0.0,False,True,False,0.8,0.1
5119,6,1,70559945562960873307324238623509864391,0.0989456609894566,1233,0.0,False,True,False,0.8,0.1
5120,6,2,272363903017964288492303255069975013896,0.1004866180048661,1233,0.0,False,True,False,0.8,0.1
5121,7,0,123328832639763946588628268174493114668,0.0995824634655532,1437,0.0,False,True,False,0.8,0.1
5122,7,1,152817050572573690753271105866998613965,0.0988169798190675,1437,0.0,False,True,False,0.8,0.1
5123,7,2,284014345184551818726301785447651562910,0.0995128740431454,1437,0.0,False,True,False,0.8,0.1
5124,8,0,27030863617260406242620938664783336680,0.0997562461913467,1641,0.0,False,True,False,0.8,0.1
5125,8,1,198883468667600374098306506825607373908,0.0993296770262035,1641,0.0,False,True,False,0.8,0.1
5126,8,2,71075648666786847510783153907135180744,0.0999390615478366,1641,0.0,False,True,False,0.8,0.1
5127,9,0,104280929375518262620621438649197690433,0.1002168021680216,1845,0.0,False,True,False,0.8,0.1
5128,9,1,251240138604178291677818454850232852523,0.0997289972899729,1845,0.0,False,True,False,0.8,0.1
5129,9,2,256056128302017847169873591908762306955,0.0997289972899729,1845,0.0,False,True,False,0.8,0.1
5130,10,0,238738634917394176755785331353983021345,0.099609375,2048,0.0,False,True,False,0.8,0.1
5131,10,1,339786201835969584783390776907605050576,0.099267578125,2048,0.0,False,True,False,0.8,0.1
5132,10,2,192183160837837452283043078898494452772,0.09912109375,2048,0.0,False,True,False,0.8,0.1
5133,11,0,149000543975883635402167261380260622159,0.1005328596802841,2252,0.0,False,True,False,0.8,0.1
5134,11,1,215299278371830914690307661292669419843,0.0999111900532859,2252,0.0,False,True,False,0.8,0.1
5135,11,2,278080969333637538785082954664356783372,0.0999111900532859,2252,0.0,False,True,False,0.8,0.1
5136,12,0,306147074725220353494474933580837694472,0.1006514657980456,2456,0.0,False,True,False,0.8,0.1
5137,12,1,100388712924739065873647701628647798160,0.0997557003257329,2456,0.0,False,True,False,0.8,0.1
5138,12,2,185963832850817188579765702381893800371,0.09942996742671,2456,0.0,False,True,False,0.8,0.1
5139,13,0,274260413309976918494379992610839860161,0.1,2660,0.0,False,True,False,0.8,0.1
5140,13,1,137308045731701528822695687706377054184,0.0992481203007518,2660,0.0,False,True,False,0.8,0.1
5141,13,2,114990314694539938179423355783588701838,0.1,2660,0.0,False,True,False,0.8,0.1
5142,14,0,254787715127361308492519433910918061628,0.1005237430167597,2864,0.0,False,True,False,0.8,0.1
5143,14,1,146460793109076705910909132895297407677,0.0998603351955307,2864,0.0,False,True,False,0.8,0.1
5144,14,2,235686166425086911166696539985975030550,0.0998603351955307,2864,0.0,False,True,False,0.8,0.1
5145,15,0,89513893614237522886667939052760473973,0.0998370273794002,3068,0.0,False,True,False,0.8,0.1
5146,15,1,328625994378607215510672013968318398728,0.0998696219035202,3068,0.0,False,True,False,0.8,0.1
5147,15,2,308868333200319486661628921925479766249,0.09996740547588,3068,0.0,False,True,False,0.8,0.1
5148,16,0,62391022949343998098687306684112493782,0.0999388753056234,3272,0.0,False,True,False,0.8,0.1
5149,16,1,177755536610077110787355593556340718788,0.0997249388753056,3272,0.0,False,True,False,0.8,0.1
5150,16,2,107129917679056078768944566897030376842,0.1003056234718826,3272,0.0,False,True,False,0.8,0.1
5151,17,0,165150647341463229484271214695664815531,0.0998273878020713,3476,0.0,False,True,False,0.8,0.1
5152,17,1,43190566207294843601921542730366647601,0.1000287686996547,3476,0.0,False,True,False,0.8,0.1
5153,17,2,80786805054933346456674291648983481699,0.0999424626006904,3476,0.0,False,True,False,0.8,0.1
5154,18,0,158766599505733904408283077742680002926,0.0998369565217391,3680,0.0,False,True,False,0.8,0.1
5155,18,1,336566414947299244706220573164090076591,0.1,3680,0.0,False,True,False,0.8,0.1
5156,18,2,46738348007512881617188589795449201241,0.1,3680,0.0,False,True,False,0.8,0.1
5157,19,0,125536554993405078836701559524650560600,0.0996395468589083,3884,0.0,False,True,False,0.8,0.1
5158,19,1,75211691081731793675968043098439472848,0.1002574665293511,3884,0.0,False,True,False,0.8,0.1
5159,19,2,322072492099857155884911554115457793974,0.1001029866117404,3884,0.0,False,True,False,0.8,0.1
5160,20,0,62348492089353387643753714018367260437,0.0998287252263273,4087,0.0,False,True,False,0.8,0.1
5161,20,1,126438548661423233483176716064472628227,0.0999755321751896,4087,0.0,False,True,False,0.8,0.1
5162,20,2,200230766129018896135475088755141267286,0.0998287252263273,4087,0.0,False,True,False,0.8,0.1
5163,21,0,32312128057416855345890902049034332928,0.0999766954089955,4291,0.0,False,True,False,0.8,0.1
5164,21,1,304799437951002411500829924269883761941,0.0999766954089955,4291,0.0,False,True,False,0.8,0.1
5165,21,2,41800077725326789860180237718580420939,0.0999766954089955,4291,0.0,False,True,False,0.8,0.1
5166,22,0,319112347312582791066604548713855432306,0.1000222469410456,4495,0.0,False,True,False,0.8,0.1
5167,22,1,16633494760117318955714238237713770846,0.099599555061179,4495,0.0,False,True,False,0.8,0.1
5168,22,2,243973371008529499585012018060127970357,0.0998887652947719,4495,0.0,False,True,False,0.8,0.1
5169,23,0,296286811005926140800541746191568228287,0.09993615662907,4699,0.0,False,True,False,0.8,0.1
5170,23,1,99527997811039108964356686014079770831,0.0996595020217067,4699,0.0,False,True,False,0.8,0.1
5171,23,2,205397406923967047745304005890690336013,0.0995956586507767,4699,0.0,False,True,False,0.8,0.1
5172,24,0,72854471390383877973246247686726311683,0.09993881297165,4903,0.0,False,True,False,0.8,0.1
5173,24,1,324763473576741570116429726751988449830,0.09993881297165,4903,0.0,False,True,False,0.8,0.1
5174,24,2,283322768491786148519285568187998465106,0.1000203956761166,4903,0.0,False,True,False,0.8,0.1
5175,25,0,163952649322111443239835073743494419807,0.0998629332289015,5107,0.0,False,True,False,0.8,0.1
5176,25,1,137958450037590361421185533024582622112,0.099725866457803,5107,0.0,False,True,False,0.8,0.1
5177,25,2,268784139520777215132117015424630762648,0.0998041903270021,5107,0.0,False,True,False,0.8,0.1
5178,26,0,62739668500067435972670049189404696340,0.100150630766334,5311,0.0,False,True,False,0.8,0.1
5179,26,1,311742067108239056742949216817027074462,0.0997928826962907,5311,0.0,False,True,False,0.8,0.1
5180,26,2,21231143794413085930193604297047559708,0.0998493692336659,5311,0.0,False,True,False,0.8,0.1
5181,27,0,41550195316200336013251794837930062560,0.0999274705349048,5515,0.0,False,True,False,0.8,0.1
5182,27,1,104434332792783981274605459182840630883,0.0998368087035358,5515,0.0,False,True,False,0.8,0.1
5183,27,2,199059648634720687640655105614054622498,0.1000362647325476,5515,0.0,False,True,False,0.8,0.1
5184,28,0,321647693342510291097534773808687613853,0.0999650288511977,5719,0.0,False,True,False,0.8,0.1
5185,28,1,310608305469918013627812708406799790895,0.0998251442559888,5719,0.0,False,True,False,0.8,0.1
5186,28,2,255549903967919785025318243156426762614,0.0998426298303899,5719,0.0,False,True,False,0.8,0.1
5187,29,0,238348236056137594170754227406345667376,0.0999493499915583,5923,0.0,False,True,False,0.8,0.1
5188,29,1,243434656404693101634115044206673318412,0.1001181833530305,5923,0.0,False,True,False,0.8,0.1
5189,29,2,166058712256394459906498528778956316885,0.1000337666722944,5923,0.0,False,True,False,0.8,0.1
5190,30,0,71594230642226889843811487158771873267,0.1001469147894221,6126,0.0,False,True,False,0.8,0.1
5191,30,1,148163983882759287740129811708042276313,0.0998694090760692,6126,0.0,False,True,False,0.8,0.1
5192,30,2,227586497929760968461760221262518321101,0.0999020568070519,6126,0.0,False,True,False,0.8,0.1
5193,31,0,282873316447930314745282099787028804603,0.0999842022116903,6330,0.0,False,True,False,0.8,0.1
5194,31,1,846158185838422886577748165295696979,0.1,6330,0.0,False,True,False,0.8,0.1
5195,31,2,248844144268732528983359171363195865801,0.1001579778830963,6330,0.0,False,True,False,0.8,0.1
5196,32,0,68614430535107702269614630177381228733,0.0998010407101316,6534,0.0,False,True,False,0.8,0.1
5197,32,1,298675394653959628912552159766183152993,0.0998316498316498,6534,0.0,False,True,False,0.8,0.1
5198,32,2,93854085802672709272526826141565460635,0.0999387817569635,6534,0.0,False,True,False,0.8,0.1
5199,33,0,336362059848797462385139042801467374814,0.0998664292074799,6738,0.0,False,True,False,0.8,0.1
5200,33,1,147457115900941422087016175497238093150,0.1001187295933511,6738,0.0,False,True,False,0.8,0.1
5201,33,2,29829732100914872422243163387660822778,0.0999554764024933,6738,0.0,False,True,False,0.8,0.1
5202,34,0,12344839624477286744981558267010265094,0.0999711898588303,6942,0.0,False,True,False,0.8,0.1
5203,34,1,171363673204739661258199060818885496761,0.0999567847882454,6942,0.0,False,True,False,0.8,0.1
5204,34,2,112531295652752112579559311847239611304,0.0999711898588303,6942,0.0,False,True,False,0.8,0.1
5205,35,0,16537355087065576321916457052599296425,0.0999160369437447,7146,0.0,False,True,False,0.8,0.1
5206,35,1,56907425099046894106340720175308672025,0.0999160369437447,7146,0.0,False,True,False,0.8,0.1
5207,35,2,224648603430345686448998886868145946849,0.0999160369437447,7146,0.0,False,True,False,0.8,0.1
5208,36,0,79629016817820062912304617815713729797,0.1,7350,0.0,False,True,False,0.8,0.1
5209,36,1,43848792364117663351099417348298718497,0.0999047619047619,7350,0.0,False,True,False,0.8,0.1
5210,36,2,180149232089228144431758639943713072616,0.1,7350,0.0,False,True,False,0.8,0.1
5211,37,0,125450125706735701884637895141607653455,0.0999470479216309,7554,0.0,False,True,False,0.8,0.1
5212,37,1,11891848241895825930582884312419364287,0.1001853322742917,7554,0.0,False,True,False,0.8,0.1
5213,37,2,187422825149895506379953934127923491188,0.1000264760391845,7554,0.0,False,True,False,0.8,0.1
5214,38,0,112420900269555381811593173617675364765,0.09989688063934,7758,0.0,False,True,False,0.8,0.1
5215,38,1,69370661556633518977523236996684100631,0.099819541118845,7758,0.0,False,True,False,0.8,0.1
5216,38,2,181586659265809301757562475164654700292,0.09984532095901,7758,0.0,False,True,False,0.8,0.1
5217,39,0,305487461153766660172737061532628647695,0.1000376789751318,7962,0.0,False,True,False,0.8,0.1
5218,39,1,268405151054561547575053454565419891922,0.0999120823913589,7962,0.0,False,True,False,0.8,0.1
5219,39,2,79471520845434513156127563752465715336,0.1000376789751318,7962,0.0,False,True,False,0.8,0.1
5220,40,0,13454031829790680439312802217349594817,0.0999387630128597,8165,0.0,False,True,False,0.8,0.1
5221,40,1,263952653190958056732562487045587008076,0.1,8165,0.0,False,True,False,0.8,0.1
5222,40,2,130528123700343829865320192159083994673,0.0999387630128597,8165,0.0,False,True,False,0.8,0.1
5223,41,0,234905875436864480539859497093913400752,0.099976102282232,8369,0.0,False,True,False,0.8,0.1
5224,41,1,228630377076708822545269475231550746920,0.0997968693989724,8369,0.0,False,True,False,0.8,0.1
5225,41,2,113707904427047547738872612327734803906,0.0998924602700442,8369,0.0,False,True,False,0.8,0.1
5226,42,0,119158483337103503705399201379837072558,0.0999650064154905,8573,0.0,False,True,False,0.8,0.1
5227,42,1,149725949123285360622152581739833630040,0.0998950192464714,8573,0.0,False,True,False,0.8,0.1
5228,42,2,293530057135061671300312748861984987971,0.100069987169019,8573,0.0,False,True,False,0.8,0.1
5229,43,0,89816221553218660997752311252537976320,0.1000455736584254,8777,0.0,False,True,False,0.8,0.1
5230,43,1,303455323784106472317736790548391998035,0.0998404921955109,8777,0.0,False,True,False,0.8,0.1
5231,43,2,19908800947973223605920872778895327154,0.0999544263415745,8777,0.0,False,True,False,0.8,0.1
5232,44,0,134528036236517617678144717082806825827,0.0999888653824741,8981,0.0,False,True,False,0.8,0.1
5233,44,1,2988790914855970853883649482029672315,0.1000668077051553,8981,0.0,False,True,False,0.8,0.1
5234,44,2,64837160466562524107653383369351082580,0.1000111346175259,8981,0.0,False,True,False,0.8,0.1
5235,45,0,267215050904262353063288718149436434809,0.100021774632553,9185,0.0,False,True,False,0.8,0.1
5236,45,1,180060970058663316481979365043014107666,0.0999455634186173,9185,0.0,False,True,False,0.8,0.1
5237,45,2,85161941115249204115313253451146803652,0.0999891126837234,9185,0.0,False,True,False,0.8,0.1
5238,46,0,125907491448950802123461983582955817365,0.0999041431462349,9389,0.0,False,True,False,0.8,0.1
5239,46,1,32564512806439210309661907901119438296,0.0999041431462349,9389,0.0,False,True,False,0.8,0.1
5240,46,2,106789936553067110358303512450296874840,0.0997443817232932,9389,0.0,False,True,False,0.8,0.1
5241,47,0,195096518959241627520113245085413782204,0.0999687271969144,9593,0.0,False,True,False,0.8,0.1
5242,47,1,240587217098240347443759987344662843251,0.1,9593,0.0,False,True,False,0.8,0.1
5243,47,2,117443821127292158003391428733245615649,0.1000312728030855,9593,0.0,False,True,False,0.8,0.1
5244,48,0,271580100192253040763461037193679655206,0.0998775135245483,9797,0.0,False,True,False,0.8,0.1
5245,48,1,247734174523352834532593808811291976978,0.0999081351434112,9797,0.0,False,True,False,0.8,0.1
5246,48,2,212430174941134586995476023721267183976,0.1000204144125752,9797,0.0,False,True,False,0.8,0.1
5247,49,0,134614836685636039496646776023644121899,0.10007,10000,0.0,False,True,False,0.8,0.1
5248,49,1,8922855551508192323076158410789276728,0.1,10000,0.0,False,True,False,0.8,0.1
5249,49,2,69124757004144134467032944969189929311,0.0998899999999999,10000,0.0,False,True,False,0.8,0.1
5250,0,0,208463027578254794831968340553770310370,0.1,10,0.0,False,True,False,0.8,0.2
5251,0,1,188978608684117815400497609272192959290,0.6,10,0.0,False,True,False,0.8,0.2
5252,0,2,261371038138431466513531676300227669847,0.2,10,0.0,False,True,False,0.8,0.2
5253,1,0,325521872319579306765391618976890504940,0.1924882629107981,213,0.0,False,True,False,0.8,0.2
5254,1,1,212378517317825720803739770854805605471,0.1976525821596244,213,0.0,False,True,False,0.8,0.2
5255,1,2,75314920084129375703933120871312765163,0.1924882629107981,213,0.0,False,True,False,0.8,0.2
5256,2,0,157594542466616078047561526703858553650,0.2038369304556355,417,0.0,False,True,False,0.8,0.2
5257,2,1,111421204502938770902622550545358880893,0.1990407673860911,417,0.0,False,True,False,0.8,0.2
5258,2,2,102181334669377484174467128633070507975,0.1990407673860911,417,0.0,False,True,False,0.8,0.2
5259,3,0,160790739549984921899569676623357093616,0.200805152979066,621,0.0,False,True,False,0.8,0.2
5260,3,1,124423264520777893517774053786798276529,0.1982286634460547,621,0.0,False,True,False,0.8,0.2
5261,3,2,13383064753355988488986602240380071829,0.1980676328502415,621,0.0,False,True,False,0.8,0.2
5262,4,0,215567224327649359811866635011330292950,0.1992727272727272,825,0.0,False,True,False,0.8,0.2
5263,4,1,90475675559937399606185172788601563059,0.2012121212121212,825,0.0,False,True,False,0.8,0.2
5264,4,2,298984915071249675106719609402041168502,0.2004848484848485,825,0.0,False,True,False,0.8,0.2
5265,5,0,49161456118277031285308690833647907798,0.1982507288629737,1029,0.0,False,True,False,0.8,0.2
5266,5,1,124628401532368960639622967529769537861,0.1972789115646258,1029,0.0,False,True,False,0.8,0.2
5267,5,2,60377158765045068148644920123302478794,0.1990281827016521,1029,0.0,False,True,False,0.8,0.2
5268,6,0,164577410314308270169875571476501061317,0.2007299270072992,1233,0.0,False,True,False,0.8,0.2
5269,6,1,217468322767798162871362124993126791518,0.1963503649635036,1233,0.0,False,True,False,0.8,0.2
5270,6,2,43494190495559773122356282555813708859,0.1997566909975669,1233,0.0,False,True,False,0.8,0.2
5271,7,0,133419574879979402053506011434080762479,0.1986082115518441,1437,0.0,False,True,False,0.8,0.2
5272,7,1,83064406066933065162351057710006186739,0.2001391788448156,1437,0.0,False,True,False,0.8,0.2
5273,7,2,132918025504862441610504995710245750997,0.199304105775922,1437,0.0,False,True,False,0.8,0.2
5274,8,0,303771315655507313527103899746120346460,0.2012187690432663,1641,0.0,False,True,False,0.8,0.2
5275,8,1,154809262400655241859158828673873688026,0.1992687385740402,1641,0.0,False,True,False,0.8,0.2
5276,8,2,236054355459647219475234002813100866978,0.1992687385740402,1641,0.0,False,True,False,0.8,0.2
5277,9,0,72127212986736290242673361169779923653,0.2001084010840108,1845,0.0,False,True,False,0.8,0.2
5278,9,1,224432231247187057689327048190201089057,0.1995663956639566,1845,0.0,False,True,False,0.8,0.2
5279,9,2,25104515633966145247939257907378771174,0.2002710027100271,1845,0.0,False,True,False,0.8,0.2
5280,10,0,140369019342458331575075343984131382574,0.19990234375,2048,0.0,False,True,False,0.8,0.2
5281,10,1,31831611502513984502267404513939504997,0.19970703125,2048,0.0,False,True,False,0.8,0.2
5282,10,2,132487824074562714691231235360546592726,0.2002441406249999,2048,0.0,False,True,False,0.8,0.2
5283,11,0,329358907369249735891096029277691360118,0.1994671403197158,2252,0.0,False,True,False,0.8,0.2
5284,11,1,329311891255668120998695983938619247671,0.2004440497335701,2252,0.0,False,True,False,0.8,0.2
5285,11,2,165775647656915167410371217943062843506,0.1991119005328596,2252,0.0,False,True,False,0.8,0.2
5286,12,0,67722007609046653770398397204201267989,0.1999185667752443,2456,0.0,False,True,False,0.8,0.2
5287,12,1,82672196068903901736466088114101618429,0.2006921824104234,2456,0.0,False,True,False,0.8,0.2
5288,12,2,63380416973675410237565263202483972252,0.1993892508143322,2456,0.0,False,True,False,0.8,0.2
5289,13,0,17777058289559016861660670567925977789,0.2007518796992481,2660,0.0,False,True,False,0.8,0.2
5290,13,1,173019532378599857429582112542920896473,0.2000375939849624,2660,0.0,False,True,False,0.8,0.2
5291,13,2,284282191309278523422677319833354511982,0.1999248120300751,2660,0.0,False,True,False,0.8,0.2
5292,14,0,248701998763822022538087189424930717330,0.1991969273743016,2864,0.0,False,True,False,0.8,0.2
5293,14,1,290552608953699920475864873709956959501,0.2002444134078212,2864,0.0,False,True,False,0.8,0.2
5294,14,2,240844038162448115787065938923739685099,0.1993715083798882,2864,0.0,False,True,False,0.8,0.2
5295,15,0,104824481314449881708636627915808378265,0.2002607561929595,3068,0.0,False,True,False,0.8,0.2
5296,15,1,207935195504190467257948433744024215343,0.2,3068,0.0,False,True,False,0.8,0.2
5297,15,2,264240454698953297696968078485044453466,0.2003585397653194,3068,0.0,False,True,False,0.8,0.2
5298,16,0,111460398836597072674867135164532698552,0.199663814180929,3272,0.0,False,True,False,0.8,0.2
5299,16,1,24609891510400358330056522383910763841,0.2006723716381418,3272,0.0,False,True,False,0.8,0.2
5300,16,2,54770152810451693715036873614528654857,0.1998471882640586,3272,0.0,False,True,False,0.8,0.2
5301,17,0,74592277607212904378087011126767501098,0.1999424626006904,3476,0.0,False,True,False,0.8,0.2
5302,17,1,90876040095257402074680762524242299068,0.2,3476,0.0,False,True,False,0.8,0.2
5303,17,2,73110482619393407761024469749084113063,0.2001150747986191,3476,0.0,False,True,False,0.8,0.2
5304,18,0,197286092774214766142519399843500050813,0.1998097826086956,3680,0.0,False,True,False,0.8,0.2
5305,18,1,216581627499101043191761428822658065378,0.1997826086956521,3680,0.0,False,True,False,0.8,0.2
5306,18,2,114297914647374564737755857481251950177,0.2001902173913043,3680,0.0,False,True,False,0.8,0.2
5307,19,0,11420631732869323402922987314878756216,0.1998712667353244,3884,0.0,False,True,False,0.8,0.2
5308,19,1,123094851063821076095832999324624727766,0.199794026776519,3884,0.0,False,True,False,0.8,0.2
5309,19,2,239084050082897043400631601832188723318,0.2000772399588053,3884,0.0,False,True,False,0.8,0.2
5310,20,0,78442508360732929904323625667197070558,0.1999021287007585,4087,0.0,False,True,False,0.8,0.2
5311,20,1,287534360815664630946711459971152303663,0.199608514803034,4087,0.0,False,True,False,0.8,0.2
5312,20,2,149885640169076817400772060373462393625,0.2000734034744311,4087,0.0,False,True,False,0.8,0.2
5313,21,0,9076921789157891690308285337325162217,0.1996970403169424,4291,0.0,False,True,False,0.8,0.2
5314,21,1,215287148418694504315819684721213904481,0.200163132137031,4291,0.0,False,True,False,0.8,0.2
5315,21,2,241191601485058373122979734875941442012,0.1998834770449778,4291,0.0,False,True,False,0.8,0.2
5316,22,0,88890359476676923702189900003636751567,0.1996218020022246,4495,0.0,False,True,False,0.8,0.2
5317,22,1,98280940914293964298447272675544775334,0.2002002224694104,4495,0.0,False,True,False,0.8,0.2
5318,22,2,283027641308777150448562261073251303852,0.2000444938820912,4495,0.0,False,True,False,0.8,0.2
5319,23,0,270303225494234184653802862904581482157,0.2000425622472866,4699,0.0,False,True,False,0.8,0.2
5320,23,1,278592158331319452414811164626458697977,0.1995956586507767,4699,0.0,False,True,False,0.8,0.2
5321,23,2,194670478859761558952594738295543901147,0.1998510321344967,4699,0.0,False,True,False,0.8,0.2
5322,24,0,41893890988837038808127999285581265567,0.1998776259433,4903,0.0,False,True,False,0.8,0.2
5323,24,1,195874020892910899897128470454939171749,0.19993881297165,4903,0.0,False,True,False,0.8,0.2
5324,24,2,105851029553629505210838046323793368016,0.2000815827044666,4903,0.0,False,True,False,0.8,0.2
5325,25,0,232493177817256069299157059292755598613,0.2003524574113961,5107,0.0,False,True,False,0.8,0.2
5326,25,1,226224651177262212430805301070279971452,0.1999216761308008,5107,0.0,False,True,False,0.8,0.2
5327,25,2,322241026755940817935854124959546503552,0.2001370667710985,5107,0.0,False,True,False,0.8,0.2
5328,26,0,12317628849563737419998439711314677288,0.1997363961589154,5311,0.0,False,True,False,0.8,0.2
5329,26,1,182572770411490966548166897280261572566,0.1997740538504989,5311,0.0,False,True,False,0.8,0.2
5330,26,2,118929031189657353826985072817902470330,0.1997928826962907,5311,0.0,False,True,False,0.8,0.2
5331,27,0,292285510815831987206755859200485936096,0.1999818676337262,5515,0.0,False,True,False,0.8,0.2
5332,27,1,277277087337704931351304477908643121751,0.2001994560290117,5515,0.0,False,True,False,0.8,0.2
5333,27,2,187401420231191595787333897211682927331,0.2,5515,0.0,False,True,False,0.8,0.2
5334,28,0,150898007119544850241251950226199747998,0.1995978317887742,5719,0.0,False,True,False,0.8,0.2
5335,28,1,183093054366649202844267793692236774124,0.1998251442559888,5719,0.0,False,True,False,0.8,0.2
5336,28,2,53696316882456992071528161882745287947,0.199860115404791,5719,0.0,False,True,False,0.8,0.2
5337,29,0,239612370964596072692788297697623594566,0.1998986999831166,5923,0.0,False,True,False,0.8,0.2
5338,29,1,166565670181187131804720492218873752145,0.1998142833023805,5923,0.0,False,True,False,0.8,0.2
5339,29,2,157676448239215014745462866219753167925,0.1999155833192639,5923,0.0,False,True,False,0.8,0.2
5340,30,0,301892842641112865683644299612044131204,0.1997714658831211,6126,0.0,False,True,False,0.8,0.2
5341,30,1,252417443095910879656556531378760928065,0.1999020568070519,6126,0.0,False,True,False,0.8,0.2
5342,30,2,90438882287388471034277937268657822731,0.2000326477309827,6126,0.0,False,True,False,0.8,0.2
5343,31,0,158911795911696630196831241600174507413,0.2001579778830963,6330,0.0,False,True,False,0.8,0.2
5344,31,1,240679849820345441883363836543497329443,0.2,6330,0.0,False,True,False,0.8,0.2
