,sample_id,iteration,seed,final_A,population_size,rewiring_probability,replicator_selection,interactor_selection,neutral_change,selection_pressure
697,32,1,317514272997010309598238690716841063268,0.7877563513927196,6534,1.0,True,False,False,0.5
698,32,2,139906988740942569699924816432558875138,0.7854759718396106,6534,1.0,True,False,False,0.5
699,33,0,260642871776200905012011941757522309410,0.7739388542594249,6738,1.0,True,False,False,0.5
700,33,1,263308232647765760919242815273743501614,0.77493321460374,6738,1.0,True,False,False,0.5
701,33,2,39435007145182826033202414186704537715,0.7722321163550038,6738,1.0,True,False,False,0.5
702,34,0,61358985914988942563654582248253335061,0.7597666378565292,6942,1.0,True,False,False,0.5
703,34,1,155134182952139413558621938129370327530,0.7591760299625474,6942,1.0,True,False,False,0.5
704,34,2,95748708679985904144385932679059408345,0.7584413713627225,6942,1.0,True,False,False,0.5
705,35,0,284855538115639317148898091114749526894,0.7441225860621347,7146,1.0,True,False,False,0.5
706,35,1,339115834857322711496874907528590873116,0.7558214385670319,7146,1.0,True,False,False,0.5
707,35,2,332333136292099064661718386659393485337,0.749748110831236,7146,1.0,True,False,False,0.5
708,36,0,243762621526274259714644623413053446303,0.7361768707483014,7350,1.0,True,False,False,0.5
709,36,1,78500964922043838914593398093704061181,0.737986394557822,7350,1.0,True,False,False,0.5
710,36,2,99333573138267316494623822333139502696,0.7342176870748255,7350,1.0,True,False,False,0.5
711,37,0,339415109867791606454221992438315348345,0.7215647339158067,7554,1.0,True,False,False,0.5
712,37,1,221552281417833089110976045965017670686,0.7258406142441094,7554,1.0,True,False,False,0.5
713,37,2,123356305874121089684945888589192452872,0.722888535875032,7554,1.0,True,False,False,0.5
714,38,0,302263146185868732578732745027143630601,0.7136633152874464,7758,1.0,True,False,False,0.5
715,38,1,58211644546750403508201894582222235588,0.7118329466357295,7758,1.0,True,False,False,0.5
716,38,2,285420211980475820047792269640375743948,0.7089971642175806,7758,1.0,True,False,False,0.5
717,39,0,310620138910065258765036676903150646496,0.6991208239135908,7962,1.0,True,False,False,0.5
718,39,1,73026999693405663285957201393713936172,0.6997362471740789,7962,1.0,True,False,False,0.5
719,39,2,194449346255006682355318338889216088256,0.7041698065812582,7962,1.0,True,False,False,0.5
720,40,0,136315184303540932632964471345536229816,0.6913778322106542,8165,1.0,True,False,False,0.5
721,40,1,304325600242707114655351251752395171341,0.6887936313533384,8165,1.0,True,False,False,0.5
722,40,2,40581592857082614029615548662421740633,0.6909246785058175,8165,1.0,True,False,False,0.5
723,41,0,8121335508187166840411884917293800516,0.6801648942525974,8369,1.0,True,False,False,0.5
724,41,1,27539039530608752378306251124419028066,0.6759230493487894,8369,1.0,True,False,False,0.5
725,41,2,19832544551840569917114652674002437531,0.6736766638786024,8369,1.0,True,False,False,0.5
726,42,0,255940038519839071651717907693580741592,0.6699755044908442,8573,1.0,True,False,False,0.5
727,42,1,152355281024443192232396492042953692343,0.6647847894552629,8573,1.0,True,False,False,0.5
728,42,2,121451309327465263433695308076021933066,0.6735215210544722,8573,1.0,True,False,False,0.5
729,43,0,221436003547661899167276819205373911877,0.6632904181383139,8777,1.0,True,False,False,0.5
730,43,1,220713854998189414698887098654269050484,0.663039763016975,8777,1.0,True,False,False,0.5
731,43,2,250255613154459311711752841168087879156,0.6602711632676322,8777,1.0,True,False,False,0.5
732,44,0,155503889056475655570029120754561562129,0.6530007794232281,8981,1.0,True,False,False,0.5
733,44,1,113560359702871876290402656064943638038,0.656274356975837,8981,1.0,True,False,False,0.5
734,44,2,44570920320399237074290253025226527294,0.644148758490147,8981,1.0,True,False,False,0.5
735,45,0,102271636739072655459787510110322037406,0.6351878062057711,9185,1.0,True,False,False,0.5
736,45,1,39364131469334682658250965664715701697,0.6394447468698942,9185,1.0,True,False,False,0.5
737,45,2,67382265295253339344754109930360460994,0.6358301578660872,9185,1.0,True,False,False,0.5
738,46,0,157017904957286410851734523391115157191,0.6295878155288092,9389,1.0,True,False,False,0.5
739,46,1,94939387459299209511511229201013917901,0.6298434338055136,9389,1.0,True,False,False,0.5
740,46,2,197999441696131805604603976484066594439,0.6288635637448069,9389,1.0,True,False,False,0.5
741,47,0,158671965737697191134369647413948866648,0.618940894402165,9593,1.0,True,False,False,0.5
742,47,1,158443328452409989894198033067104475302,0.6232982382987554,9593,1.0,True,False,False,0.5
743,47,2,286727819489255669977303906740710281065,0.6192640467007159,9593,1.0,True,False,False,0.5
744,48,0,190552802843827350561958970163284284344,0.6076860263345919,9797,1.0,True,False,False,0.5
745,48,1,179200865953972533004478073341880313908,0.6114626926610168,9797,1.0,True,False,False,0.5
746,48,2,143369510393043948243761896554950704565,0.610758395427169,9797,1.0,True,False,False,0.5
747,49,0,101651819208230858170796659159345033281,0.59648,10000,1.0,True,False,False,0.5
748,49,1,210508525852476262309455993318904904368,0.5963099999999968,10000,1.0,True,False,False,0.5
749,49,2,195741123885287836518285555682175724876,0.6063900000000012,10000,1.0,True,False,False,0.5
750,0,0,70847344472516052931428322932470366182,1.0,10,1.0,True,False,False,0.6000000000000001
751,0,1,9185485273838737213797929670925879583,1.0,10,1.0,True,False,False,0.6000000000000001
752,0,2,276630707227189832386568764969865310964,1.0,10,1.0,True,False,False,0.6000000000000001
753,1,0,205714312979220220189136906944614085891,1.0,213,1.0,True,False,False,0.6000000000000001
754,1,1,119849026547747117072234793006338153791,1.0,213,1.0,True,False,False,0.6000000000000001
755,1,2,156895332148050969124096132975570050509,1.0,213,1.0,True,False,False,0.6000000000000001
756,2,0,45273662431455200336113841996794830822,1.0,417,1.0,True,False,False,0.6000000000000001
757,2,1,192665053312809195886956004400937965236,1.0,417,1.0,True,False,False,0.6000000000000001
758,2,2,65409366674618883498316914679949199431,1.0,417,1.0,True,False,False,0.6000000000000001
759,3,0,106245849634431768255386827831995292275,1.0,621,1.0,True,False,False,0.6000000000000001
760,3,1,84365226432009950214452320980660040183,1.0,621,1.0,True,False,False,0.6000000000000001
761,3,2,315071989135803548196397556997180841221,1.0,621,1.0,True,False,False,0.6000000000000001
762,4,0,327678865702675397609921719692837502168,1.0,825,1.0,True,False,False,0.6000000000000001
763,4,1,101938584799930142500979324371296043099,1.0,825,1.0,True,False,False,0.6000000000000001
764,4,2,235460731608004154221742494387602588960,1.0,825,1.0,True,False,False,0.6000000000000001
765,5,0,8421572698325821618005114326568906437,1.0,1029,1.0,True,False,False,0.6000000000000001
766,5,1,176657209302217132720700576335205372473,1.0,1029,1.0,True,False,False,0.6000000000000001
767,5,2,260002413026423177586151464381258357381,1.0,1029,1.0,True,False,False,0.6000000000000001
768,6,0,24993994699821062758177031476301111557,1.0,1233,1.0,True,False,False,0.6000000000000001
769,6,1,203239739509490635115805804122790090185,1.0,1233,1.0,True,False,False,0.6000000000000001
770,6,2,169310303123444882303607233652232457919,1.0,1233,1.0,True,False,False,0.6000000000000001
771,7,0,9630339934357920699572414530146205642,1.0,1437,1.0,True,False,False,0.6000000000000001
772,7,1,319615517319709819856876773599278488869,1.0,1437,1.0,True,False,False,0.6000000000000001
773,7,2,248007152950779933375989312745096648408,1.0,1437,1.0,True,False,False,0.6000000000000001
774,8,0,291743657206100396122346023423806813902,0.9999390615478368,1641,1.0,True,False,False,0.6000000000000001
775,8,1,322218716927772084710683126121376709991,0.9998781230956736,1641,1.0,True,False,False,0.6000000000000001
776,8,2,235196499917172669495418034525520087456,1.0,1641,1.0,True,False,False,0.6000000000000001
777,9,0,262924475963201558881211669458990245926,0.9997831978319782,1845,1.0,True,False,False,0.6000000000000001
778,9,1,60222752297708426624429359895508987445,0.9998373983739838,1845,1.0,True,False,False,0.6000000000000001
779,9,2,133566528595208274193778739091892786183,0.9999457994579948,1845,1.0,True,False,False,0.6000000000000001
780,10,0,211398899782959319965752914271981116738,0.999609375,2048,1.0,True,False,False,0.6000000000000001
781,10,1,103332444590688536054668537452805448132,0.999853515625,2048,1.0,True,False,False,0.6000000000000001
782,10,2,181232453502916569299849910768915792161,0.9996582031250002,2048,1.0,True,False,False,0.6000000000000001
783,11,0,300584229003498616233645780281135289793,0.999245115452931,2252,1.0,True,False,False,0.6000000000000001
784,11,1,44296309349002151900766217726678401576,0.9994671403197158,2252,1.0,True,False,False,0.6000000000000001
785,11,2,67486458256162136626801747629227146867,0.9994227353463592,2252,1.0,True,False,False,0.6000000000000001
786,12,0,271344215529295036114518554898605767746,0.998819218241043,2456,1.0,True,False,False,0.6000000000000001
787,12,1,116200172805624815523165970907017406434,0.9983306188925088,2456,1.0,True,False,False,0.6000000000000001
788,12,2,222228802474043818146814447373409213947,0.99849348534202,2456,1.0,True,False,False,0.6000000000000001
789,13,0,259092954124388718379721977320108859460,0.9973308270676706,2660,1.0,True,False,False,0.6000000000000001
790,13,1,144708507472375564430599963824345662937,0.9973308270676706,2660,1.0,True,False,False,0.6000000000000001
791,13,2,96107296165186059883348700844648096211,0.997706766917294,2660,1.0,True,False,False,0.6000000000000001
792,14,0,60160996948097838546862024290742785344,0.9960544692737447,2864,1.0,True,False,False,0.6000000000000001
793,14,1,190787923556633680173260850210862948325,0.9957751396648066,2864,1.0,True,False,False,0.6000000000000001
794,14,2,211895083032248911394849734342116168788,0.9954608938547508,2864,1.0,True,False,False,0.6000000000000001
795,15,0,270681574935682905561441668673044160756,0.9937092568448528,3068,1.0,True,False,False,0.6000000000000001
796,15,1,182739277625204878377423460350098557312,0.9936766623207332,3068,1.0,True,False,False,0.6000000000000001
797,15,2,335065970756581874088358809239669646019,0.9938070404172128,3068,1.0,True,False,False,0.6000000000000001
798,16,0,66339649540647834157379187738206323392,0.9900977995110076,3272,1.0,True,False,False,0.6000000000000001
799,16,1,194214849774819751469057699320622909027,0.99162591687042,3272,1.0,True,False,False,0.6000000000000001
800,16,2,318836908170671126810729267630697210453,0.9900366748166308,3272,1.0,True,False,False,0.6000000000000001
801,17,0,181042345739240938645455040927097252698,0.9869965477560476,3476,1.0,True,False,False,0.6000000000000001
802,17,1,269348378091938120073633889310189918310,0.9866513233601902,3476,1.0,True,False,False,0.6000000000000001
803,17,2,101697931546177260863303683707442023840,0.9877445339470712,3476,1.0,True,False,False,0.6000000000000001
804,18,0,235486879925875095590843913290826291314,0.9828532608695728,3680,1.0,True,False,False,0.6000000000000001
805,18,1,261346973310434249288782917979039601173,0.9831250000000076,3680,1.0,True,False,False,0.6000000000000001
806,18,2,72479224340888859862647326739902932436,0.9811413043478336,3680,1.0,True,False,False,0.6000000000000001
807,19,0,12769411390636021590173150905561715877,0.9776004119464567,3884,1.0,True,False,False,0.6000000000000001
808,19,1,197377963689650749705408601435474279518,0.9778063851699385,3884,1.0,True,False,False,0.6000000000000001
809,19,2,197459765609234012466565515146816064539,0.9788105046344064,3884,1.0,True,False,False,0.6000000000000001
810,20,0,134742877281953740101621729480318342980,0.973892830927342,4087,1.0,True,False,False,0.6000000000000001
811,20,1,68336367426437263118407952216475926087,0.97046733545389,4087,1.0,True,False,False,0.6000000000000001
812,20,2,104689846871354460739360678432337776972,0.9723268901394784,4087,1.0,True,False,False,0.6000000000000001
813,21,0,195409548219243341887321351280626078877,0.9645770216732836,4291,1.0,True,False,False,0.6000000000000001
814,21,1,239303145974017892817565128517563378530,0.964740153810314,4291,1.0,True,False,False,0.6000000000000001
815,21,2,57435231368385937015659380204445185087,0.9662316476345968,4291,1.0,True,False,False,0.6000000000000001
816,22,0,309033419061636000156269234649175966967,0.9584649610678644,4495,1.0,True,False,False,0.6000000000000001
817,22,1,24985679023055159602606266050003387369,0.9584204671857738,4495,1.0,True,False,False,0.6000000000000001
818,22,2,79370655537010308566875804936181380827,0.95757508342604,4495,1.0,True,False,False,0.6000000000000001
819,23,0,72902139483538619790704794133509411422,0.9478612470738552,4699,1.0,True,False,False,0.6000000000000001
820,23,1,119952777594239104047687790157789452001,0.9517344115769408,4699,1.0,True,False,False,0.6000000000000001
821,23,2,214242118457118869220115459343867849339,0.9500106405618316,4699,1.0,True,False,False,0.6000000000000001
822,24,0,258818562069385400659118746367379581436,0.938221497042636,4903,1.0,True,False,False,0.6000000000000001
823,24,1,64373705682184520718953759966267111347,0.9401182949214858,4903,1.0,True,False,False,0.6000000000000001
824,24,2,290099245206113502322233840454197146241,0.942259840913736,4903,1.0,True,False,False,0.6000000000000001
825,25,0,105530688278578668073500540746826185624,0.9359310749951102,5107,1.0,True,False,False,0.6000000000000001
826,25,1,206395986680902679522751918289659507979,0.9326414724887488,5107,1.0,True,False,False,0.6000000000000001
827,25,2,284279296674475410744059936722146965551,0.9313687096142612,5107,1.0,True,False,False,0.6000000000000001
828,26,0,221897473560068272702981004558853454950,0.9229900207117367,5311,1.0,True,False,False,0.6000000000000001
829,26,1,123741124853557978894056305393509434982,0.925494257202038,5311,1.0,True,False,False,0.6000000000000001
830,26,2,127813977146852273784395443753453193196,0.925626059122582,5311,1.0,True,False,False,0.6000000000000001
831,27,0,69471059190988151391446885696449995858,0.9139075249320052,5515,1.0,True,False,False,0.6000000000000001
832,27,1,208967821424337818764815058303694747864,0.9136899365367211,5515,1.0,True,False,False,0.6000000000000001
833,27,2,13308243308541506705102825794394668667,0.9109338168631024,5515,1.0,True,False,False,0.6000000000000001
834,28,0,2986431450729590869003673096038083623,0.9040216821122606,5719,1.0,True,False,False,0.6000000000000001
835,28,1,128960187274354149852998805801212177982,0.9024304948417566,5719,1.0,True,False,False,0.6000000000000001
836,28,2,56482871854246882928442216510177021755,0.9013114180800872,5719,1.0,True,False,False,0.6000000000000001
837,29,0,308643302148002371714405145033505212883,0.8905453317575529,5923,1.0,True,False,False,0.6000000000000001
838,29,1,32703834606835100470652251548119826254,0.8925544487590727,5923,1.0,True,False,False,0.6000000000000001
839,29,2,102849675951998770039161338791283465390,0.895846699307782,5923,1.0,True,False,False,0.6000000000000001
840,30,0,309550849495801672897692404233007696559,0.8820600718250031,6126,1.0,True,False,False,0.6000000000000001
841,30,1,328241730894688319880446135024630818185,0.8786973555337891,6126,1.0,True,False,False,0.6000000000000001
842,30,2,156660548737667626540303470226500442024,0.8811785830884742,6126,1.0,True,False,False,0.6000000000000001
843,31,0,223001577698720019796401663963526195895,0.8731279620853039,6330,1.0,True,False,False,0.6000000000000001
844,31,1,115485049995725850111371645755215608622,0.8700631911532367,6330,1.0,True,False,False,0.6000000000000001
845,31,2,192113628813622954330432154179359581246,0.8743285939968357,6330,1.0,True,False,False,0.6000000000000001
846,32,0,300903225695440837537261508071561410675,0.8556626874808674,6534,1.0,True,False,False,0.6000000000000001
847,32,1,167316784316635675371138010392177366311,0.8591827364554568,6534,1.0,True,False,False,0.6000000000000001
848,32,2,217595729267929761630991469352258946764,0.8564432200795805,6534,1.0,True,False,False,0.6000000000000001
849,33,0,270812336095247784388631947870334104350,0.8492430988423815,6738,1.0,True,False,False,0.6000000000000001
850,33,1,137713079815387144708344469836198889601,0.8454882754526539,6738,1.0,True,False,False,0.6000000000000001
851,33,2,243228056694314252698311390058842447783,0.8483674680914182,6738,1.0,True,False,False,0.6000000000000001
852,34,0,168157458457320137099552310316236467552,0.8380437914145704,6942,1.0,True,False,False,0.6000000000000001
853,34,1,34820657350521508660865058420321753491,0.8410256410256355,6942,1.0,True,False,False,0.6000000000000001
854,34,2,112585981944732119504624969260629200298,0.8363872082973176,6942,1.0,True,False,False,0.6000000000000001
855,35,0,273315218970852954998740971541227916968,0.8243632801567279,7146,1.0,True,False,False,0.6000000000000001
856,35,1,100175723305340064834302973743905215142,0.8243212986285959,7146,1.0,True,False,False,0.6000000000000001
857,35,2,72605294280182902490823365377346840853,0.8238595018191927,7146,1.0,True,False,False,0.6000000000000001
858,36,0,58506952159112327122803997199392591869,0.8137823129251641,7350,1.0,True,False,False,0.6000000000000001
859,36,1,36926344169205665889134323024474492748,0.8150748299319663,7350,1.0,True,False,False,0.6000000000000001
860,36,2,74620477537378017679582067863400663622,0.8137551020408086,7350,1.0,True,False,False,0.6000000000000001
861,37,0,208082684049875556118278830898303903915,0.8023828435266022,7554,1.0,True,False,False,0.6000000000000001
862,37,1,323476735765926057720590035461686387398,0.8005824728620538,7554,1.0,True,False,False,0.6000000000000001
863,37,2,173718712570407784698572020311007568431,0.8003441885093929,7554,1.0,True,False,False,0.6000000000000001
864,38,0,26773729717436484712386652931286308449,0.7877674658417072,7758,1.0,True,False,False,0.6000000000000001
865,38,1,14763646151651726958392232152250530187,0.788128383604015,7758,1.0,True,False,False,0.6000000000000001
866,38,2,295379379914355196995286451636991731150,0.7899716421758131,7758,1.0,True,False,False,0.6000000000000001
867,39,0,139077836346562564136996596665307709004,0.7808088419994904,7962,1.0,True,False,False,0.6000000000000001
868,39,1,283842505667633953298343357018555425426,0.7782843506656554,7962,1.0,True,False,False,0.6000000000000001
869,39,2,268502109029223007590116816224582950126,0.7751821150464648,7962,1.0,True,False,False,0.6000000000000001
870,40,0,212467741710790199280521263561967497727,0.7666258420085643,8165,1.0,True,False,False,0.6000000000000001
871,40,1,206962362409550009642709738299855625964,0.7700918554807064,8165,1.0,True,False,False,0.6000000000000001
872,40,2,77587775284801757586309505158765806805,0.7684139620330613,8165,1.0,True,False,False,0.6000000000000001
873,41,0,173708819995811924550913738469004789264,0.7558011709881656,8369,1.0,True,False,False,0.6000000000000001
874,41,1,166471375331923183290933346741974582345,0.7574501135141528,8369,1.0,True,False,False,0.6000000000000001
875,41,2,27925551763369872764035719207604148889,0.7529453937148962,8369,1.0,True,False,False,0.6000000000000001
876,42,0,216457553993812069695290720141911086247,0.743602006298839,8573,1.0,True,False,False,0.6000000000000001
877,42,1,296225763459086796647294926801372187591,0.7470197130525992,8573,1.0,True,False,False,0.6000000000000001
878,42,2,226170345942374515463839879783045515328,0.7438702904467472,8573,1.0,True,False,False,0.6000000000000001
879,43,0,15915040831630814676300713858148525220,0.7419505525806016,8777,1.0,True,False,False,0.6000000000000001
880,43,1,21791678733462223221898607795299629113,0.7326307394326016,8777,1.0,True,False,False,0.6000000000000001
881,43,2,230359315907253232936970442138855415208,0.7353309786943112,8777,1.0,True,False,False,0.6000000000000001
882,44,0,242101608160759455922199650838432249330,0.724919274022932,8981,1.0,True,False,False,0.6000000000000001
883,44,1,66697480658124795748418533193696791995,0.7271350629105826,8981,1.0,True,False,False,0.6000000000000001
884,44,2,612007423908039378067210226050222267,0.7294510633559691,8981,1.0,True,False,False,0.6000000000000001
885,45,0,287056257813268604633455323741303067673,0.7119542732716323,9185,1.0,True,False,False,0.6000000000000001
886,45,1,88311557914251628786047746501964239677,0.7106586826347261,9185,1.0,True,False,False,0.6000000000000001
887,45,2,294468810200207007068929834404723558708,0.7163854109961867,9185,1.0,True,False,False,0.6000000000000001
888,46,0,164566212804310134218669386487476209616,0.7072212163169633,9389,1.0,True,False,False,0.6000000000000001
889,46,1,146847152450002253004369059487929406879,0.7040259878581246,9389,1.0,True,False,False,0.6000000000000001
890,46,2,47674421596981095318277673506694445741,0.7032058792203633,9389,1.0,True,False,False,0.6000000000000001
891,47,0,180778392013286034491792447299112589832,0.6990201188366479,9593,1.0,True,False,False,0.6000000000000001
892,47,1,91963938668824475337225773276486236516,0.698561451058058,9593,1.0,True,False,False,0.6000000000000001
893,47,2,164795860651213285254281683053577949008,0.6999791514646053,9593,1.0,True,False,False,0.6000000000000001
894,48,0,111256367607021015189280974595816771885,0.6861590282739591,9797,1.0,True,False,False,0.6000000000000001
895,48,1,171130857910281361045136733661526877529,0.689598856792891,9797,1.0,True,False,False,0.6000000000000001
896,48,2,270854454917482750037197996083540641782,0.6926201898540333,9797,1.0,True,False,False,0.6000000000000001
897,49,0,12412759463873150295521420450597382472,0.6752599999999976,10000,1.0,True,False,False,0.6000000000000001
898,49,1,274861758589483375461211741457181547656,0.6788199999999972,10000,1.0,True,False,False,0.6000000000000001
899,49,2,279150181945704028551532244766611204305,0.6810799999999966,10000,1.0,True,False,False,0.6000000000000001
900,0,0,221995370275796377314726216402272693395,1.0,10,1.0,True,False,False,0.7000000000000001
901,0,1,232026293374233249592107804072122103205,1.0,10,1.0,True,False,False,0.7000000000000001
902,0,2,113988653105944558996839550984019928527,1.0,10,1.0,True,False,False,0.7000000000000001
903,1,0,19249858625379494177423020078868525623,1.0,213,1.0,True,False,False,0.7000000000000001
904,1,1,278742194337100630501810193171947329948,1.0,213,1.0,True,False,False,0.7000000000000001
905,1,2,311750080619546232528426347627224707021,1.0,213,1.0,True,False,False,0.7000000000000001
906,2,0,201091461789740310665825916058293874225,1.0,417,1.0,True,False,False,0.7000000000000001
907,2,1,100770020110975727834134295175036078192,1.0,417,1.0,True,False,False,0.7000000000000001
908,2,2,277120277711025353137427213597879519149,1.0,417,1.0,True,False,False,0.7000000000000001
909,3,0,168579101882533201292592251945971214422,1.0,621,1.0,True,False,False,0.7000000000000001
910,3,1,3123817727107807952851528092229232692,1.0,621,1.0,True,False,False,0.7000000000000001
911,3,2,217394511012170370626585118604699579098,1.0,621,1.0,True,False,False,0.7000000000000001
912,4,0,6173249033735672136136560340540614332,1.0,825,1.0,True,False,False,0.7000000000000001
913,4,1,240352205349212603572399055204333334320,1.0,825,1.0,True,False,False,0.7000000000000001
914,4,2,90115591558793781827155606042002386319,1.0,825,1.0,True,False,False,0.7000000000000001
915,5,0,340156090735786581972917655675414971254,1.0,1029,1.0,True,False,False,0.7000000000000001
916,5,1,127118827155771653957664977398086533691,1.0,1029,1.0,True,False,False,0.7000000000000001
917,5,2,81228972241818728017158220483451691420,1.0,1029,1.0,True,False,False,0.7000000000000001
918,6,0,317238436566068918695325497448649026920,1.0,1233,1.0,True,False,False,0.7000000000000001
919,6,1,338476077750642818186236998473648989161,1.0,1233,1.0,True,False,False,0.7000000000000001
920,6,2,331467340331978653690552046451257841004,1.0,1233,1.0,True,False,False,0.7000000000000001
921,7,0,77371101538592275548328288321535120228,1.0,1437,1.0,True,False,False,0.7000000000000001
922,7,1,32159632088410311542684054905181971691,1.0,1437,1.0,True,False,False,0.7000000000000001
923,7,2,317378932978989870322432169043574567341,1.0,1437,1.0,True,False,False,0.7000000000000001
924,8,0,99766180633892560426529744253987044001,1.0,1641,1.0,True,False,False,0.7000000000000001
925,8,1,166172407255296410943358147269184529884,1.0,1641,1.0,True,False,False,0.7000000000000001
926,8,2,108757572913079731708251822822773126696,1.0,1641,1.0,True,False,False,0.7000000000000001
927,9,0,21237304736920874425974319979340198416,1.0,1845,1.0,True,False,False,0.7000000000000001
928,9,1,72108773267842127551598631079363064925,0.9999457994579948,1845,1.0,True,False,False,0.7000000000000001
929,9,2,285112561800110709678432258847053415335,0.9999457994579948,1845,1.0,True,False,False,0.7000000000000001
930,10,0,317204571575068414339360429421932691722,0.99990234375,2048,1.0,True,False,False,0.7000000000000001
931,10,1,179159152999904389072693114485216123653,0.999853515625,2048,1.0,True,False,False,0.7000000000000001
932,10,2,251901065948913622301637876649868346323,0.999853515625,2048,1.0,True,False,False,0.7000000000000001
933,11,0,104913841446069363047892814394483934194,0.999733570159858,2252,1.0,True,False,False,0.7000000000000001
934,11,1,272445869454914399871366607400896140893,0.999822380106572,2252,1.0,True,False,False,0.7000000000000001
935,11,2,68102459892507633822443203697287301244,0.999822380106572,2252,1.0,True,False,False,0.7000000000000001
936,12,0,69860412675258233199005118377404676849,0.9994706840390885,2456,1.0,True,False,False,0.7000000000000001
937,12,1,111298305282490859795457878911763289357,0.999552117263844,2456,1.0,True,False,False,0.7000000000000001
938,12,2,162911540324901294753218456378085380068,0.9994706840390882,2456,1.0,True,False,False,0.7000000000000001
939,13,0,214298674278669462092561603633030581238,0.99921052631579,2660,1.0,True,False,False,0.7000000000000001
940,13,1,308459046729877693457709957818755977408,0.999022556390978,2660,1.0,True,False,False,0.7000000000000001
941,13,2,105398621186184168576509367013243317283,0.999135338345865,2660,1.0,True,False,False,0.7000000000000001
942,14,0,226839310252743968019128178399188229566,0.998289106145252,2864,1.0,True,False,False,0.7000000000000001
943,14,1,163616885990332504989288043958807120993,0.9983938547486042,2864,1.0,True,False,False,0.7000000000000001
944,14,2,197938889157965971040296308485463977512,0.9980796089385484,2864,1.0,True,False,False,0.7000000000000001
945,15,0,298643336480764253278395970034558666558,0.997229465449806,3068,1.0,True,False,False,0.7000000000000001
946,15,1,167279182575134988404607444873614899617,0.9978487614080848,3068,1.0,True,False,False,0.7000000000000001
947,15,2,271093884574192870042034597586252637797,0.9974902216427652,3068,1.0,True,False,False,0.7000000000000001
948,16,0,323369235920341666316668116133001157604,0.9962102689486576,3272,1.0,True,False,False,0.7000000000000001
949,16,1,132872980703683298591762184823253139166,0.9959657701711514,3272,1.0,True,False,False,0.7000000000000001
950,16,2,21196112703931597535172414064963884119,0.9961491442542804,3272,1.0,True,False,False,0.7000000000000001
951,17,0,337986739005280104862277426981872585022,0.994821634062143,3476,1.0,True,False,False,0.7000000000000001
952,17,1,63253389029204433286157434105320517696,0.99401611047181,3476,1.0,True,False,False,0.7000000000000001
953,17,2,311399953337539631547791232584441652247,0.994332566168012,3476,1.0,True,False,False,0.7000000000000001
954,18,0,211200611912077298605775594727713230872,0.9919293478260912,3680,1.0,True,False,False,0.7000000000000001
955,18,1,179452974296250414172521694063668599852,0.9918206521739172,3680,1.0,True,False,False,0.7000000000000001
956,18,2,176630013172490779022053962274956191256,0.9929347826086988,3680,1.0,True,False,False,0.7000000000000001
957,19,0,318115510838864053081189994328009670331,0.9893666323378012,3884,1.0,True,False,False,0.7000000000000001
958,19,1,277481848417399791183102236990883759422,0.9903192584964008,3884,1.0,True,False,False,0.7000000000000001
959,19,2,96379781157250886991854462267504787507,0.989160659114321,3884,1.0,True,False,False,0.7000000000000001
960,20,0,47736002115042015038572575945826078101,0.9865182285294904,4087,1.0,True,False,False,0.7000000000000001
961,20,1,223989785327319904629906456447421399301,0.9859799363836634,4087,1.0,True,False,False,0.7000000000000001
962,20,2,289426480768742373605026994316874278861,0.9871788597993704,4087,1.0,True,False,False,0.7000000000000001
963,21,0,49938960342491939967322806487609804018,0.983057562339788,4291,1.0,True,False,False,0.7000000000000001
964,21,1,27501047464939933234118728457196190092,0.981729200652536,4291,1.0,True,False,False,0.7000000000000001
965,21,2,104561183654628927392284264740449899800,0.9817991144255496,4291,1.0,True,False,False,0.7000000000000001
966,22,0,305386021510529717757882625169579382970,0.9789543937708636,4495,1.0,True,False,False,0.7000000000000001
967,22,1,230290175938198945004118674247130309580,0.9769521690767584,4495,1.0,True,False,False,0.7000000000000001
968,22,2,80252974599106597170602497414539704126,0.9799777530589598,4495,1.0,True,False,False,0.7000000000000001
969,23,0,315520815223218308404304826959031941035,0.9729942540966232,4699,1.0,True,False,False,0.7000000000000001
970,23,1,218878224599983150761157514918999583119,0.9736965311768536,4699,1.0,True,False,False,0.7000000000000001
971,23,2,61534091194306725019728255479516601164,0.9727814428601878,4699,1.0,True,False,False,0.7000000000000001
972,24,0,97017528503708115727442840863097140144,0.9697328166428762,4903,1.0,True,False,False,0.7000000000000001
973,24,1,127151171901028266726640755006090597853,0.967591270650626,4903,1.0,True,False,False,0.7000000000000001
974,24,2,96881429210244659504822943719799061301,0.9678360187640254,4903,1.0,True,False,False,0.7000000000000001
975,25,0,165838664474788984448899620464082665176,0.9611709418445304,5107,1.0,True,False,False,0.7000000000000001
976,25,1,253646032159046090054801072247277722951,0.9626786763266112,5107,1.0,True,False,False,0.7000000000000001
977,25,2,323381303867530201489815065064014271684,0.9617583708635236,5107,1.0,True,False,False,0.7000000000000001
978,26,0,201224828658519314831753910860536699008,0.957635096968556,5311,1.0,True,False,False,0.7000000000000001
979,26,1,116369999047629470323966817843944371776,0.9563359066089238,5311,1.0,True,False,False,0.7000000000000001
980,26,2,264195427919531773111917454378254050512,0.9556204104688378,5311,1.0,True,False,False,0.7000000000000001
981,27,0,194905469851971369768689833728858179405,0.9469628286491368,5515,1.0,True,False,False,0.7000000000000001
